<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
02/17/22;14:22:00;1651.4000000;1651.4000000;1650.6000000;1650.6000000;220
02/17/22;14:23:00;1650.6000000;1651.0000000;1650.6000000;1650.6000000;26
02/17/22;14:24:00;1651.0000000;1652.2000000;1651.0000000;1651.6000000;775
02/17/22;14:25:00;1650.6000000;1650.8000000;1650.0000000;1650.8000000;407
02/17/22;14:26:00;1650.4000000;1651.8000000;1650.0000000;1651.8000000;4909
02/17/22;14:27:00;1651.8000000;1651.8000000;1650.0000000;1651.0000000;2947
02/17/22;14:28:00;1651.0000000;1651.2000000;1650.0000000;1651.0000000;23747
02/17/22;14:29:00;1650.0000000;1651.2000000;1650.0000000;1650.4000000;568
02/17/22;14:30:00;1650.4000000;1651.2000000;1650.4000000;1650.4000000;1152
02/17/22;14:31:00;1650.4000000;1651.8000000;1650.2000000;1651.4000000;1775
02/17/22;14:32:00;1650.8000000;1651.8000000;1650.6000000;1651.0000000;43
02/17/22;14:33:00;1650.8000000;1652.0000000;1650.6000000;1652.0000000;323
02/17/22;14:34:00;1652.4000000;1654.0000000;1652.4000000;1654.0000000;235
02/17/22;14:35:00;1653.6000000;1654.0000000;1653.2000000;1653.8000000;639
02/17/22;14:36:00;1653.8000000;1654.0000000;1653.2000000;1654.0000000;105
02/17/22;14:37:00;1654.0000000;1654.0000000;1653.4000000;1653.4000000;669
02/17/22;14:38:00;1654.0000000;1654.0000000;1653.2000000;1654.0000000;1099
02/17/22;14:39:00;1653.8000000;1653.8000000;1652.8000000;1653.6000000;313
02/17/22;14:40:00;1652.8000000;1652.8000000;1652.0000000;1652.8000000;619
02/17/22;14:41:00;1652.0000000;1652.0000000;1652.0000000;1652.0000000;7
02/17/22;14:42:00;1652.2000000;1653.4000000;1651.8000000;1653.4000000;542
02/17/22;14:43:00;1654.0000000;1654.0000000;1652.4000000;1653.6000000;1664
02/17/22;14:44:00;1653.6000000;1654.0000000;1651.0000000;1651.0000000;1646
02/17/22;14:45:00;1650.6000000;1651.6000000;1650.2000000;1650.2000000;188
02/17/22;14:46:00;1650.4000000;1650.4000000;1650.2000000;1650.2000000;597
02/17/22;14:47:00;1651.0000000;1653.4000000;1650.8000000;1653.4000000;175
02/17/22;14:48:00;1653.4000000;1654.0000000;1652.4000000;1653.6000000;440
02/17/22;14:49:00;1653.6000000;1655.6000000;1653.6000000;1654.0000000;6305
02/17/22;14:50:00;1653.8000000;1654.6000000;1653.8000000;1654.6000000;38
02/17/22;14:51:00;1654.6000000;1656.0000000;1654.6000000;1656.0000000;222
02/17/22;14:52:00;1655.0000000;1656.8000000;1655.0000000;1656.8000000;2774
02/17/22;14:53:00;1656.4000000;1657.0000000;1654.6000000;1654.6000000;1077
02/17/22;14:54:00;1654.6000000;1656.2000000;1654.4000000;1656.0000000;257
02/17/22;14:55:00;1655.4000000;1656.8000000;1655.2000000;1656.8000000;105
02/17/22;14:56:00;1656.8000000;1657.4000000;1656.4000000;1657.4000000;430
02/17/22;14:57:00;1657.2000000;1659.0000000;1657.2000000;1658.6000000;779
02/17/22;14:58:00;1658.6000000;1661.0000000;1658.4000000;1659.4000000;5340
02/17/22;14:59:00;1659.8000000;1660.8000000;1659.4000000;1660.0000000;838
02/17/22;15:00:00;1660.0000000;1660.2000000;1659.0000000;1659.0000000;223
02/17/22;15:01:00;1659.6000000;1663.0000000;1659.6000000;1662.4000000;6578
02/17/22;15:02:00;1663.0000000;1664.0000000;1661.2000000;1661.8000000;9645
02/17/22;15:03:00;1661.8000000;1664.0000000;1661.8000000;1662.4000000;7426
02/17/22;15:04:00;1662.2000000;1663.6000000;1661.4000000;1662.2000000;4924
02/17/22;15:05:00;1662.8000000;1664.0000000;1662.0000000;1662.0000000;928
02/17/22;15:06:00;1661.6000000;1662.6000000;1661.4000000;1662.6000000;695
02/17/22;15:07:00;1662.8000000;1663.0000000;1661.8000000;1662.6000000;850
02/17/22;15:08:00;1662.2000000;1662.2000000;1659.4000000;1659.8000000;1100
02/17/22;15:09:00;1660.4000000;1661.2000000;1660.0000000;1660.8000000;957
02/17/22;15:10:00;1661.2000000;1661.2000000;1659.0000000;1660.0000000;4682
02/17/22;15:11:00;1660.0000000;1661.8000000;1659.4000000;1659.4000000;1114
02/17/22;15:12:00;1660.0000000;1660.2000000;1658.8000000;1660.0000000;1938
02/17/22;15:13:00;1659.6000000;1659.8000000;1658.8000000;1659.2000000;431
02/17/22;15:14:00;1659.2000000;1659.6000000;1659.2000000;1659.4000000;50
02/17/22;15:15:00;1659.6000000;1662.6000000;1659.6000000;1661.0000000;2592
02/17/22;15:16:00;1661.6000000;1661.6000000;1659.4000000;1660.0000000;1262
02/17/22;15:17:00;1660.8000000;1661.8000000;1658.6000000;1659.6000000;2097
02/17/22;15:18:00;1660.0000000;1660.0000000;1655.4000000;1657.0000000;5932
02/17/22;15:19:00;1656.4000000;1659.0000000;1655.8000000;1659.0000000;2302
02/17/22;15:20:00;1659.0000000;1659.0000000;1655.0000000;1657.2000000;3372
02/17/22;15:21:00;1657.4000000;1658.0000000;1656.8000000;1657.2000000;1077
02/17/22;15:22:00;1657.6000000;1657.6000000;1652.6000000;1653.6000000;15514
02/17/22;15:23:00;1653.4000000;1653.8000000;1652.8000000;1653.2000000;414
02/17/22;15:24:00;1653.2000000;1653.4000000;1652.0000000;1652.2000000;669
02/17/22;15:25:00;1652.2000000;1652.4000000;1647.8000000;1647.8000000;13322
02/17/22;15:26:00;1647.8000000;1649.2000000;1647.8000000;1649.2000000;2217
02/17/22;15:27:00;1649.0000000;1649.4000000;1647.0000000;1647.4000000;7428
02/17/22;15:28:00;1648.0000000;1648.0000000;1646.4000000;1647.4000000;521
02/17/22;15:29:00;1647.4000000;1647.4000000;1646.6000000;1647.4000000;469
02/17/22;15:30:00;1646.8000000;1647.4000000;1646.6000000;1646.6000000;428
02/17/22;15:31:00;1647.4000000;1648.0000000;1647.0000000;1648.0000000;4858
02/17/22;15:32:00;1648.0000000;1648.0000000;1647.0000000;1647.8000000;937
02/17/22;15:33:00;1647.8000000;1648.0000000;1647.0000000;1647.6000000;4036
02/17/22;15:34:00;1647.4000000;1648.0000000;1647.0000000;1647.0000000;7685
02/17/22;15:35:00;1647.2000000;1648.0000000;1647.2000000;1648.0000000;263
02/17/22;15:36:00;1647.6000000;1648.0000000;1647.6000000;1648.0000000;191
02/17/22;15:37:00;1648.0000000;1648.0000000;1647.6000000;1648.0000000;1103
02/17/22;15:38:00;1648.0000000;1648.0000000;1648.0000000;1648.0000000;51
02/17/22;15:39:00;1648.0000000;1648.0000000;1647.2000000;1648.0000000;1116
02/17/22;15:40:00;1648.0000000;1648.0000000;1647.6000000;1648.0000000;10282
02/17/22;15:41:00;1648.0000000;1648.0000000;1648.0000000;1648.0000000;2810
02/17/22;15:42:00;1648.0000000;1648.0000000;1647.8000000;1648.0000000;4300
02/17/22;15:43:00;1648.0000000;1648.0000000;1647.6000000;1647.8000000;555
02/17/22;15:44:00;1648.0000000;1648.0000000;1647.0000000;1647.4000000;3418
02/17/22;15:45:00;1647.8000000;1648.0000000;1645.0000000;1645.8000000;9688
02/17/22;15:46:00;1645.8000000;1646.6000000;1642.2000000;1644.0000000;6754
02/17/22;15:47:00;1644.0000000;1644.0000000;1643.2000000;1644.0000000;312
02/17/22;15:48:00;1644.0000000;1645.4000000;1643.6000000;1645.4000000;1146
02/17/22;15:49:00;1645.4000000;1645.4000000;1644.8000000;1645.0000000;146
02/17/22;15:50:00;1644.8000000;1645.4000000;1641.4000000;1643.8000000;11218
02/17/22;15:51:00;1643.0000000;1643.0000000;1641.0000000;1642.0000000;9290
02/17/22;15:52:00;1641.8000000;1642.8000000;1640.0000000;1640.4000000;15269
02/17/22;15:53:00;1640.4000000;1640.8000000;1639.0000000;1640.0000000;11141
02/17/22;15:54:00;1639.6000000;1640.0000000;1638.6000000;1639.8000000;1691
02/17/22;15:55:00;1639.8000000;1640.0000000;1639.2000000;1640.0000000;16688
02/17/22;15:56:00;1640.0000000;1640.0000000;1638.4000000;1640.0000000;13972
02/17/22;15:57:00;1640.0000000;1640.0000000;1639.2000000;1640.0000000;6857
02/17/22;15:58:00;1640.0000000;1640.0000000;1639.2000000;1640.0000000;3168
02/17/22;15:59:00;1640.0000000;1640.0000000;1639.0000000;1640.0000000;3737
02/17/22;16:00:00;1640.0000000;1640.0000000;1639.0000000;1640.0000000;6098
02/17/22;16:01:00;1639.6000000;1640.0000000;1638.8000000;1640.0000000;7161
02/17/22;16:02:00;1640.0000000;1640.0000000;1639.2000000;1639.4000000;6970
02/17/22;16:03:00;1639.8000000;1640.0000000;1639.4000000;1640.0000000;6450
02/17/22;16:04:00;1640.0000000;1640.0000000;1637.2000000;1638.6000000;18033
02/17/22;16:05:00;1638.8000000;1639.8000000;1637.6000000;1637.6000000;2081
02/17/22;16:06:00;1637.6000000;1639.8000000;1635.0000000;1639.2000000;12962
02/17/22;16:07:00;1639.0000000;1639.8000000;1637.6000000;1639.8000000;633
02/17/22;16:08:00;1639.6000000;1640.0000000;1638.4000000;1639.8000000;8386
02/17/22;16:09:00;1639.4000000;1641.0000000;1636.8000000;1638.0000000;18275
02/17/22;16:10:00;1637.8000000;1638.0000000;1635.8000000;1637.8000000;2893
02/17/22;16:11:00;1638.0000000;1638.0000000;1636.6000000;1637.8000000;468
02/17/22;16:12:00;1637.0000000;1637.2000000;1635.4000000;1636.4000000;1142
02/17/22;16:13:00;1637.2000000;1638.0000000;1635.6000000;1636.2000000;4900
02/17/22;16:14:00;1635.6000000;1636.4000000;1635.4000000;1635.6000000;906
02/17/22;16:15:00;1636.0000000;1636.0000000;1628.0000000;1629.2000000;33241
02/17/22;16:16:00;1629.2000000;1630.0000000;1625.4000000;1629.4000000;8620
02/17/22;16:17:00;1629.2000000;1630.0000000;1628.6000000;1629.2000000;1182
02/17/22;16:18:00;1629.2000000;1630.0000000;1627.8000000;1630.0000000;2299
02/17/22;16:19:00;1629.6000000;1630.0000000;1628.4000000;1630.0000000;421
02/17/22;16:20:00;1630.0000000;1630.0000000;1628.6000000;1628.6000000;1228
02/17/22;16:21:00;1628.6000000;1630.0000000;1628.4000000;1629.8000000;3129
02/17/22;16:22:00;1629.8000000;1630.0000000;1629.2000000;1629.8000000;6607
02/17/22;16:23:00;1629.6000000;1630.0000000;1629.0000000;1630.0000000;4596
02/17/22;16:24:00;1629.6000000;1630.0000000;1629.2000000;1630.0000000;1624
02/17/22;16:25:00;1630.0000000;1630.0000000;1629.2000000;1629.6000000;1676
02/17/22;16:26:00;1629.8000000;1630.0000000;1629.6000000;1630.0000000;743
02/17/22;16:27:00;1630.0000000;1630.0000000;1629.2000000;1629.2000000;1167
02/17/22;16:28:00;1629.2000000;1630.0000000;1629.0000000;1630.0000000;600
02/17/22;16:29:00;1629.4000000;1630.0000000;1628.6000000;1629.8000000;2102
02/17/22;16:30:00;1629.8000000;1630.0000000;1629.4000000;1630.0000000;5620
02/17/22;16:31:00;1629.8000000;1630.0000000;1628.4000000;1630.0000000;24037
02/17/22;16:32:00;1630.0000000;1635.8000000;1630.0000000;1635.6000000;6216
02/17/22;16:33:00;1635.6000000;1636.4000000;1634.6000000;1636.4000000;4218
02/17/22;16:34:00;1635.8000000;1639.6000000;1635.2000000;1639.0000000;4747
02/17/22;16:35:00;1639.4000000;1639.6000000;1637.0000000;1639.6000000;2977
02/17/22;16:36:00;1639.0000000;1640.0000000;1638.6000000;1639.4000000;1461
02/17/22;16:37:00;1639.4000000;1639.4000000;1637.2000000;1637.8000000;2022
02/17/22;16:38:00;1638.0000000;1639.2000000;1636.2000000;1638.2000000;2073
02/17/22;16:39:00;1638.2000000;1639.0000000;1638.2000000;1638.2000000;203
02/17/22;16:40:00;1638.2000000;1640.6000000;1638.0000000;1640.6000000;1882
02/17/22;16:41:00;1639.4000000;1640.8000000;1639.4000000;1640.6000000;1066
02/17/22;16:42:00;1640.6000000;1642.4000000;1640.4000000;1641.0000000;8435
02/17/22;16:43:00;1640.4000000;1641.2000000;1640.0000000;1640.0000000;3583
02/17/22;16:44:00;1639.4000000;1640.0000000;1639.2000000;1639.2000000;838
02/17/22;16:45:00;1639.2000000;1639.2000000;1629.0000000;1629.0000000;49277
02/17/22;16:46:00;1628.6000000;1630.0000000;1627.0000000;1629.4000000;3599
02/17/22;16:47:00;1629.6000000;1630.0000000;1625.4000000;1627.0000000;5556
02/17/22;16:48:00;1627.4000000;1627.4000000;1622.2000000;1623.8000000;13536
02/17/22;16:49:00;1623.4000000;1626.0000000;1622.6000000;1626.0000000;1569
02/17/22;16:50:00;1625.2000000;1628.4000000;1624.8000000;1626.0000000;2876
02/17/22;16:51:00;1626.2000000;1628.8000000;1625.6000000;1628.2000000;688
02/17/22;16:52:00;1628.2000000;1629.8000000;1627.4000000;1629.0000000;2589
02/17/22;16:53:00;1629.8000000;1630.0000000;1628.4000000;1629.8000000;4823
02/17/22;16:54:00;1629.6000000;1630.0000000;1628.4000000;1629.6000000;1464
02/17/22;16:55:00;1629.6000000;1630.0000000;1628.4000000;1630.0000000;264
02/17/22;16:56:00;1630.0000000;1630.0000000;1628.0000000;1628.8000000;4128
02/17/22;16:57:00;1629.2000000;1629.2000000;1627.8000000;1629.2000000;511
02/17/22;16:58:00;1629.2000000;1629.2000000;1625.4000000;1627.4000000;5342
02/17/22;16:59:00;1626.8000000;1628.4000000;1626.8000000;1628.0000000;3142
02/17/22;17:00:00;1628.8000000;1629.6000000;1628.2000000;1629.6000000;1039
02/17/22;17:01:00;1629.6000000;1630.0000000;1627.6000000;1629.0000000;3694
02/17/22;17:02:00;1629.6000000;1630.0000000;1628.2000000;1628.2000000;2201
02/17/22;17:03:00;1628.6000000;1630.0000000;1628.0000000;1629.4000000;1761
02/17/22;17:04:00;1630.0000000;1630.0000000;1628.2000000;1628.2000000;4319
02/17/22;17:05:00;1628.8000000;1630.0000000;1627.8000000;1629.8000000;2841
02/17/22;17:06:00;1628.8000000;1630.0000000;1628.2000000;1629.4000000;888
02/17/22;17:07:00;1629.2000000;1630.0000000;1628.2000000;1628.4000000;661
02/17/22;17:08:00;1629.2000000;1630.0000000;1628.6000000;1629.0000000;2575
02/17/22;17:09:00;1629.0000000;1629.4000000;1628.2000000;1628.8000000;375
02/17/22;17:10:00;1629.4000000;1630.0000000;1628.8000000;1629.2000000;1864
02/17/22;17:11:00;1629.4000000;1630.0000000;1628.4000000;1628.4000000;1387
02/17/22;17:12:00;1628.6000000;1630.0000000;1627.4000000;1630.0000000;4658
02/17/22;17:13:00;1629.6000000;1630.0000000;1628.0000000;1628.0000000;1864
02/17/22;17:14:00;1627.8000000;1627.8000000;1625.6000000;1626.8000000;3644
02/17/22;17:15:00;1625.8000000;1627.0000000;1625.8000000;1627.0000000;749
02/17/22;17:16:00;1626.8000000;1627.2000000;1625.6000000;1626.2000000;1714
02/17/22;17:17:00;1626.6000000;1626.6000000;1625.8000000;1626.6000000;269
02/17/22;17:18:00;1626.6000000;1626.6000000;1624.4000000;1626.4000000;2118
02/17/22;17:19:00;1625.6000000;1627.0000000;1624.6000000;1625.4000000;2638
02/17/22;17:20:00;1624.6000000;1625.4000000;1624.2000000;1625.0000000;251
02/17/22;17:21:00;1624.8000000;1625.4000000;1621.0000000;1625.0000000;11234
02/17/22;17:22:00;1624.8000000;1625.2000000;1624.4000000;1624.4000000;547
02/17/22;17:23:00;1624.4000000;1626.2000000;1624.2000000;1625.8000000;721
02/17/22;17:24:00;1626.4000000;1627.0000000;1626.0000000;1626.8000000;604
02/17/22;17:25:00;1627.0000000;1627.0000000;1625.0000000;1625.6000000;860
02/17/22;17:26:00;1625.6000000;1626.0000000;1622.6000000;1622.6000000;7958
02/17/22;17:27:00;1623.4000000;1624.0000000;1622.4000000;1622.4000000;3416
02/17/22;17:28:00;1622.4000000;1623.8000000;1622.0000000;1623.6000000;1339
02/17/22;17:29:00;1623.4000000;1624.0000000;1622.6000000;1622.6000000;2981
02/17/22;17:30:00;1623.2000000;1623.4000000;1621.4000000;1622.6000000;1738
02/17/22;17:31:00;1622.8000000;1624.0000000;1622.8000000;1624.0000000;2057
02/17/22;17:32:00;1624.0000000;1624.0000000;1622.4000000;1623.0000000;2818
02/17/22;17:33:00;1622.8000000;1623.0000000;1622.4000000;1622.4000000;527
02/17/22;17:34:00;1622.2000000;1622.8000000;1618.2000000;1618.8000000;24277
02/17/22;17:35:00;1619.0000000;1619.8000000;1618.2000000;1619.2000000;564
02/17/22;17:36:00;1619.2000000;1619.6000000;1616.6000000;1617.8000000;5892
02/17/22;17:37:00;1617.8000000;1619.0000000;1612.4000000;1612.8000000;12615
02/17/22;17:38:00;1613.2000000;1614.4000000;1608.6000000;1609.8000000;26607
02/17/22;17:39:00;1609.2000000;1610.0000000;1608.8000000;1610.0000000;2058
02/17/22;17:40:00;1609.4000000;1610.0000000;1608.6000000;1610.0000000;7924
02/17/22;17:41:00;1610.0000000;1610.0000000;1609.4000000;1609.6000000;11100
02/17/22;17:42:00;1609.6000000;1610.0000000;1609.2000000;1609.8000000;12645
02/17/22;17:43:00;1609.6000000;1610.0000000;1608.2000000;1609.0000000;9882
02/17/22;17:44:00;1608.2000000;1610.0000000;1605.8000000;1610.0000000;7718
02/17/22;17:45:00;1609.0000000;1610.0000000;1608.4000000;1610.0000000;4578
02/17/22;17:46:00;1609.8000000;1610.0000000;1608.6000000;1608.6000000;4899
02/17/22;17:47:00;1609.0000000;1611.2000000;1608.0000000;1611.2000000;1592
02/17/22;17:48:00;1610.6000000;1611.2000000;1604.4000000;1606.0000000;23598
02/17/22;17:49:00;1606.0000000;1606.0000000;1603.6000000;1605.0000000;2655
02/17/22;17:50:00;1604.6000000;1605.6000000;1604.0000000;1604.6000000;2221
02/17/22;17:51:00;1604.6000000;1605.0000000;1603.6000000;1605.0000000;1098
02/17/22;17:52:00;1605.6000000;1606.0000000;1604.0000000;1604.2000000;6275
02/17/22;17:53:00;1605.4000000;1605.4000000;1602.4000000;1604.0000000;4391
02/17/22;17:54:00;1603.8000000;1604.6000000;1601.2000000;1602.0000000;5141
02/17/22;17:55:00;1603.0000000;1603.0000000;1602.0000000;1602.2000000;1775
02/17/22;17:56:00;1602.0000000;1603.0000000;1601.4000000;1603.0000000;12783
02/17/22;17:57:00;1602.6000000;1605.8000000;1601.2000000;1605.0000000;4734
02/17/22;17:58:00;1604.2000000;1604.2000000;1600.4000000;1600.4000000;15107
02/17/22;17:59:00;1600.4000000;1601.0000000;1600.4000000;1601.0000000;8813
02/17/22;18:00:00;1600.4000000;1602.4000000;1599.0000000;1602.2000000;18509
02/17/22;18:01:00;1601.4000000;1602.4000000;1597.0000000;1598.8000000;10990
02/17/22;18:02:00;1598.8000000;1606.8000000;1598.6000000;1605.2000000;21428
02/17/22;18:03:00;1606.0000000;1612.0000000;1605.2000000;1611.4000000;3451
02/17/22;18:04:00;1611.6000000;1614.2000000;1610.4000000;1614.2000000;7172
02/17/22;18:05:00;1612.8000000;1614.0000000;1612.4000000;1612.8000000;1964
02/17/22;18:06:00;1613.4000000;1614.8000000;1612.4000000;1614.8000000;2318
02/17/22;18:07:00;1614.8000000;1615.0000000;1614.4000000;1614.4000000;508
02/17/22;18:08:00;1614.4000000;1614.4000000;1609.2000000;1610.0000000;14895
02/17/22;18:09:00;1610.0000000;1610.0000000;1609.4000000;1610.0000000;3875
02/17/22;18:10:00;1610.0000000;1610.0000000;1609.0000000;1610.0000000;3829
02/17/22;18:11:00;1610.0000000;1610.0000000;1609.4000000;1609.4000000;464
02/17/22;18:12:00;1609.0000000;1609.8000000;1608.8000000;1609.8000000;760
02/17/22;18:13:00;1609.8000000;1610.0000000;1609.8000000;1610.0000000;3287
02/17/22;18:14:00;1610.0000000;1610.0000000;1609.4000000;1610.0000000;1285
02/17/22;18:15:00;1609.8000000;1610.0000000;1609.0000000;1609.8000000;3721
02/17/22;18:16:00;1609.6000000;1609.6000000;1608.6000000;1608.8000000;971
02/17/22;18:17:00;1608.8000000;1609.0000000;1608.0000000;1608.4000000;300
02/17/22;18:18:00;1608.8000000;1610.0000000;1608.8000000;1610.0000000;945
02/17/22;18:19:00;1610.0000000;1610.0000000;1608.8000000;1609.4000000;1399
02/17/22;18:20:00;1609.4000000;1609.4000000;1608.0000000;1608.6000000;551
02/17/22;18:21:00;1608.0000000;1608.8000000;1608.0000000;1608.8000000;743
02/17/22;18:22:00;1608.8000000;1608.8000000;1608.0000000;1608.0000000;1534
02/17/22;18:23:00;1608.0000000;1608.0000000;1598.8000000;1599.6000000;75369
02/17/22;18:24:00;1599.8000000;1599.8000000;1599.0000000;1599.4000000;2175
02/17/22;18:25:00;1599.4000000;1599.4000000;1597.0000000;1598.0000000;3294
02/17/22;18:26:00;1598.0000000;1599.8000000;1597.8000000;1598.4000000;2708
02/17/22;18:27:00;1599.0000000;1605.8000000;1598.8000000;1604.0000000;28886
02/17/22;18:28:00;1603.8000000;1604.0000000;1597.2000000;1597.2000000;18017
02/17/22;18:29:00;1597.6000000;1600.0000000;1597.2000000;1599.6000000;1254
02/17/22;18:30:00;1599.6000000;1600.0000000;1598.8000000;1599.4000000;2047
02/17/22;18:31:00;1600.0000000;1600.0000000;1598.6000000;1599.4000000;4773
02/17/22;18:32:00;1599.4000000;1600.0000000;1599.2000000;1600.0000000;1929
02/17/22;18:33:00;1599.8000000;1600.0000000;1599.8000000;1600.0000000;4567
02/17/22;18:34:00;1600.0000000;1600.0000000;1599.8000000;1600.0000000;2730
02/17/22;18:35:00;1600.0000000;1600.0000000;1599.8000000;1599.8000000;16936
02/17/22;18:36:00;1600.0000000;1600.0000000;1598.8000000;1599.8000000;3190
02/17/22;18:37:00;1600.0000000;1600.0000000;1599.8000000;1600.0000000;6399
02/17/22;18:38:00;1600.0000000;1600.0000000;1599.2000000;1599.4000000;2068
02/17/22;18:39:00;1599.0000000;1600.0000000;1599.0000000;1600.0000000;33584
02/17/22;18:40:00;1600.0000000;1600.0000000;1598.2000000;1599.2000000;15537
02/17/22;18:46:00;1607.4000000;1607.4000000;1607.4000000;1607.4000000;124670
02/17/22;18:47:00;1607.4000000;1607.4000000;1607.4000000;1607.4000000;450
02/17/22;18:48:00;1607.4000000;1607.4000000;1607.4000000;1607.4000000;69
02/17/22;18:49:00;1607.4000000;1607.4000000;1607.4000000;1607.4000000;150
02/17/22;18:50:00;1607.4000000;1607.4000000;1607.4000000;1607.4000000;141
02/17/22;19:05:00;1607.4000000;1607.4000000;1607.4000000;1607.4000000;357
02/17/22;19:06:00;1607.4000000;1612.0000000;1607.4000000;1611.4000000;3169
02/17/22;19:07:00;1611.4000000;1612.0000000;1610.6000000;1610.8000000;1316
02/17/22;19:08:00;1610.8000000;1614.0000000;1610.6000000;1613.6000000;2069
